Source,Target,Type,Id,Label,timeset,Weight
BLA,OT,Directed,1588,Isocortex,,0.000000
BLA,AAA,Directed,1589,Isocortex,,0.000000
BLA,CEA,Directed,1590,Isocortex,,0.000000
BLA,MEA,Directed,1591,Isocortex,,0.000994
BLA,GPe,Directed,1592,Isocortex,,0.000000
BLA,SI,Directed,1593,Isocortex,,0.000000
BLA,MA,Directed,1594,Isocortex,,0.000000
BLA,NDB,Directed,1595,Isocortex,,0.003385
BLA,BST,Directed,1596,Isocortex,,0.000000
BLA,LPO,Directed,1597,Isocortex,,0.000140
BMA,PERI,Directed,1598,Isocortex,,0.002332
BMA,ECT,Directed,1599,Isocortex,,0.004586
BMA,TR,Directed,1600,Isocortex,,0.000015
BMA,ENTl,Directed,1601,Isocortex,,0.012376
BMA,SUBv,Directed,1602,Isocortex,,0.005124
BMA,LA,Directed,1603,Isocortex,,0.000000
BMA,PA,Directed,1604,Isocortex,,0.000000
BMA,LSr,Directed,1605,Isocortex,,0.004522
BMA,LSv,Directed,1606,Isocortex,,0.000696
BMA,AAA,Directed,1607,Isocortex,,0.000002
BMA,CEA,Directed,1608,Isocortex,,0.000000
BMA,MA,Directed,1609,Isocortex,,0.000359
BMA,NDB,Directed,1610,Isocortex,,0.000017
BMA,BST,Directed,1611,Isocortex,,0.000000
BMA,PT,Directed,1612,Isocortex,,0.000545
BMA,PVH,Directed,1613,Isocortex,,0.000021
BMA,DMH,Directed,1614,Isocortex,,0.001421
BMA,MEPO,Directed,1615,Isocortex,,0.000179
BMA,MPO,Directed,1616,Isocortex,,0.000000
BMA,PVpo,Directed,1617,Isocortex,,0.000000
BMA,SUM,Directed,1618,Isocortex,,0.000437
BMA,MPN,Directed,1619,Isocortex,,0.000000
BMA,LHA,Directed,1620,Isocortex,,0.000000
BMA,LPO,Directed,1621,Isocortex,,0.000000
BMA,RCH,Directed,1622,Isocortex,,0.000014
BMA,TU,Directed,1623,Isocortex,,0.000000
PA,AOB,Directed,1624,Thalamus,,0.000829
PA,COAa,Directed,1625,Thalamus,,0.000358
PA,PAA,Directed,1626,Thalamus,,0.000007
PA,ENTl,Directed,1627,Thalamus,,0.080236
PA,ENTm,Directed,1628,Thalamus,,0.025160
PA,SUBv,Directed,1629,Thalamus,,0.007938
PA,LA,Directed,1630,Thalamus,,0.000137
PA,BMA,Directed,1631,Thalamus,,0.000001
PA,LSr,Directed,1632,Thalamus,,0.000017
PA,LSv,Directed,1633,Thalamus,,0.000000
PA,IA,Directed,1634,Thalamus,,0.000000
PA,MEA,Directed,1635,Thalamus,,0.000000
PA,BST,Directed,1636,Thalamus,,0.000000
PA,ARH,Directed,1637,Thalamus,,0.000000
PA,MPO,Directed,1638,Thalamus,,0.000002
PA,PVp,Directed,1639,Thalamus,,0.000851
PA,PVpo,Directed,1640,Thalamus,,0.000021
PA,SBPV,Directed,1641,Thalamus,,0.000005
PA,AHN,Directed,1642,Thalamus,,0.000000
PA,MPN,Directed,1643,Thalamus,,0.000000
PA,VMH,Directed,1644,Thalamus,,0.000000
PA,RCH,Directed,1645,Thalamus,,0.000000
PA,TU,Directed,1646,Thalamus,,0.000000
CP,VISC,Directed,1647,Isocortex,,0.000311
CP,AIp,Directed,1648,Isocortex,,0.000007
CP,GPe,Directed,1649,Isocortex,,0.000000
CP,GPi,Directed,1650,Isocortex,,0.000000
CP,SNr,Directed,1651,Isocortex,,0.000000
CP,SNc,Directed,1652,Isocortex,,0.000000
ACB,AON,Directed,1653,Isocortex,,0.000345
ACB,TT,Directed,1654,Isocortex,,0.005847
ACB,LSv,Directed,1655,Isocortex,,0.000359
ACB,SI,Directed,1656,Isocortex,,0.000000
ACB,MA,Directed,1657,Isocortex,,0.000535
ACB,BST,Directed,1658,Isocortex,,0.000097
ACB,PT,Directed,1659,Isocortex,,0.000596
ACB,MPO,Directed,1660,Isocortex,,0.001718
ACB,LHA,Directed,1661,Isocortex,,0.001096
ACB,LPO,Directed,1662,Isocortex,,0.000002
ACB,VTA,Directed,1663,Isocortex,,0.000976
ACB,RR,Directed,1664,Isocortex,,0.000036
ACB,SNc,Directed,1665,Isocortex,,0.000000
FS,NLOT,Directed,1666,Hippocampal Formation,,0.002694
FS,SNr,Directed,1667,Hippocampal Formation,,0.013499
FS,RR,Directed,1668,Hippocampal Formation,,0.006207
FS,SNc,Directed,1669,Hippocampal Formation,,0.000000
OT,AON,Directed,1670,Thalamus,,0.000240
OT,TT,Directed,1671,Thalamus,,0.000000
OT,DP,Directed,1672,Thalamus,,0.000141
OT,NLOT,Directed,1673,Thalamus,,0.000006
OT,AAA,Directed,1674,Thalamus,,0.000000
OT,SI,Directed,1675,Thalamus,,0.000705
OT,MA,Directed,1676,Thalamus,,0.000000
OT,NDB,Directed,1677,Thalamus,,0.000000
OT,LHA,Directed,1678,Thalamus,,0.019082
OT,LPO,Directed,1679,Thalamus,,0.000000
OT,VTA,Directed,1680,Thalamus,,0.003129
OT,CLI,Directed,1681,Thalamus,,0.000007
LSr,BST,Directed,1682,Striatum,,0.000975
LSr,PVH,Directed,1683,Striatum,,0.000112
LSr,MPO,Directed,1684,Striatum,,0.000000
LSr,PVpo,Directed,1685,Striatum,,0.000046
LSr,SBPV,Directed,1686,Striatum,,0.000000
LSr,AHN,Directed,1687,Striatum,,0.000000
LSr,MPN,Directed,1688,Striatum,,0.000156
LSr,LPO,Directed,1689,Striatum,,0.000000
LSr,RCH,Directed,1690,Striatum,,0.000505
AAA,MOB,Directed,1691,Isocortex,,0.000478
AAA,AON,Directed,1692,Isocortex,,0.000708
AAA,PIR,Directed,1693,Isocortex,,0.017274
AAA,EPd,Directed,1694,Isocortex,,0.007939
AAA,SPA,Directed,1695,Isocortex,,0.000094
AAA,IMD,Directed,1696,Isocortex,,0.001043
AAA,VTA,Directed,1697,Isocortex,,0.000097
AAA,DR,Directed,1698,Isocortex,,0.000024
CEA,SPFp,Directed,1699,Isocortex,,0.000908
CEA,PP,Directed,1700,Isocortex,,0.000006
CEA,STN,Directed,1701,Isocortex,,0.000007
CEA,RR,Directed,1702,Isocortex,,0.000000
CEA,CUN,Directed,1703,Isocortex,,0.001088
CEA,PB,Directed,1704,Isocortex,,0.000000
CEA,PRNc,Directed,1705,Isocortex,,0.004005
CEA,SUT,Directed,1706,Isocortex,,0.000000
CEA,V,Directed,1707,Isocortex,,0.000000
CEA,NTS,Directed,1708,Isocortex,,0.000000
CEA,SPVO,Directed,1709,Isocortex,,0.000076
CEA,IRN,Directed,1710,Isocortex,,0.000000
CEA,MDRNd,Directed,1711,Isocortex,,0.000082
CEA,PARN,Directed,1712,Isocortex,,0.000000
CEA,PGRNl,Directed,1713,Isocortex,,0.000765
IA,FS,Directed,1714,Hippocampal Formation,,0.002937
IA,OT,Directed,1715,Hippocampal Formation,,0.015119
IA,SI,Directed,1716,Hippocampal Formation,,0.008369
MEA,AOB,Directed,1717,Pallidum,,0.000058
MEA,COAp,Directed,1718,Pallidum,,0.000000
MEA,PAA,Directed,1719,Pallidum,,0.000947
MEA,PA,Directed,1720,Pallidum,,0.000000
MEA,LSv,Directed,1721,Pallidum,,0.000245
MEA,BST,Directed,1722,Pallidum,,0.000000
MEA,PVH,Directed,1723,Pallidum,,0.000000
MEA,ARH,Directed,1724,Pallidum,,0.000000
MEA,DMH,Directed,1725,Pallidum,,0.000044
MEA,MPO,Directed,1726,Pallidum,,0.000185
MEA,PVp,Directed,1727,Pallidum,,0.000000
MEA,PVpo,Directed,1728,Pallidum,,0.000084
MEA,SBPV,Directed,1729,Pallidum,,0.000000
MEA,AHN,Directed,1730,Pallidum,,0.000000
MEA,MPN,Directed,1731,Pallidum,,0.000146
MEA,VMH,Directed,1732,Pallidum,,0.000000
MEA,LHA,Directed,1733,Pallidum,,0.000016
MEA,RCH,Directed,1734,Pallidum,,0.000000
MEA,TU,Directed,1735,Pallidum,,0.000000
GPe,GPi,Directed,1736,Hippocampal Formation,,0.000064
GPe,PP,Directed,1737,Hippocampal Formation,,0.000000
GPe,RT,Directed,1738,Hippocampal Formation,,0.000660
GPe,STN,Directed,1739,Hippocampal Formation,,0.000000
GPe,SNr,Directed,1740,Hippocampal Formation,,0.005802
GPe,RR,Directed,1741,Hippocampal Formation,,0.000001
GPe,SNc,Directed,1742,Hippocampal Formation,,0.000000
GPi,BMA,Directed,1743,Hippocampal Formation,,0.052764
GPi,GPe,Directed,1744,Hippocampal Formation,,0.038155
GPi,MA,Directed,1745,Hippocampal Formation,,0.004663
GPi,VAL,Directed,1746,Hippocampal Formation,,0.041449
GPi,VM,Directed,1747,Hippocampal Formation,,0.013955
GPi,VPMpc,Directed,1748,Hippocampal Formation,,0.001760
GPi,SPFp,Directed,1749,Hippocampal Formation,,0.005336
GPi,SPA,Directed,1750,Hippocampal Formation,,0.000089
GPi,IMD,Directed,1751,Hippocampal Formation,,0.006159
GPi,CM,Directed,1752,Hippocampal Formation,,0.023390
GPi,PF,Directed,1753,Hippocampal Formation,,0.000010
GPi,RT,Directed,1754,Hippocampal Formation,,0.000859
GPi,LH,Directed,1755,Hippocampal Formation,,0.000020
GPi,STN,Directed,1756,Hippocampal Formation,,0.000000
GPi,SNr,Directed,1757,Hippocampal Formation,,0.000009
GPi,VTA,Directed,1758,Hippocampal Formation,,0.004444
GPi,RR,Directed,1759,Hippocampal Formation,,0.016306
GPi,MRN,Directed,1760,Hippocampal Formation,,0.105995
GPi,PAG,Directed,1761,Hippocampal Formation,,0.185967
GPi,NPC,Directed,1762,Hippocampal Formation,,0.013432
GPi,SNc,Directed,1763,Hippocampal Formation,,0.000010
GPi,DR,Directed,1764,Hippocampal Formation,,0.000366
GPi,PB,Directed,1765,Hippocampal Formation,,0.001771
GPi,PRNc,Directed,1766,Hippocampal Formation,,0.101108
GPi,SUT,Directed,1767,Hippocampal Formation,,0.000036
GPi,V,Directed,1768,Hippocampal Formation,,0.006080
GPi,NTS,Directed,1769,Hippocampal Formation,,0.002987
GPi,IRN,Directed,1770,Hippocampal Formation,,0.009754
GPi,PARN,Directed,1771,Hippocampal Formation,,0.000226
GPi,RM,Directed,1772,Hippocampal Formation,,0.000779
SI,EPv,Directed,1773,Hypothalamus,,0.001187
SI,BLA,Directed,1774,Hypothalamus,,0.005260
SI,IA,Directed,1775,Hypothalamus,,0.000289
SI,IMD,Directed,1776,Hypothalamus,,0.000079
SI,LHA,Directed,1777,Hypothalamus,,0.004599
SI,DR,Directed,1778,Hypothalamus,,0.000078
MA,MOB,Directed,1779,Striatum,,0.000000
MA,AOB,Directed,1780,Striatum,,0.000000
MA,AON,Directed,1781,Striatum,,0.000037
MA,PIR,Directed,1782,Striatum,,0.020813
MA,OT,Directed,1783,Striatum,,0.025969
MA,SI,Directed,1784,Striatum,,0.006478
MA,NDB,Directed,1785,Striatum,,0.002266
MA,SMT,Directed,1786,Striatum,,0.004500
MA,VTA,Directed,1787,Striatum,,0.009821
MS,CA1,Directed,1788,Thalamus,,0.000589
MS,CA2,Directed,1789,Thalamus,,0.000002
MS,CA3,Directed,1790,Thalamus,,0.000000
MS,DG,Directed,1791,Thalamus,,0.000000
MS,ENTl,Directed,1792,Thalamus,,0.001415
MS,ENTm,Directed,1793,Thalamus,,0.000000
MS,PAR,Directed,1794,Thalamus,,0.000000
MS,POST,Directed,1795,Thalamus,,0.000435
MS,PRE,Directed,1796,Thalamus,,0.000340
MS,SUBv,Directed,1797,Thalamus,,0.000000
MS,PA,Directed,1798,Thalamus,,0.000068
MS,LSv,Directed,1799,Thalamus,,0.000421
MS,SF,Directed,1800,Thalamus,,0.000000
MS,TRS,Directed,1801,Thalamus,,0.000000
MS,MH,Directed,1802,Thalamus,,0.000000
MS,MEPO,Directed,1803,Thalamus,,0.000345
MS,MPO,Directed,1804,Thalamus,,0.000550
MS,PVp,Directed,1805,Thalamus,,0.000002
MS,MM,Directed,1806,Thalamus,,0.000116
MS,SUM,Directed,1807,Thalamus,,0.000020
MS,PMd,Directed,1808,Thalamus,,0.000214
MS,IPN,Directed,1809,Thalamus,,0.000000
NDB,ACAv,Directed,1810,Thalamus,,0.001169
NDB,ILA,Directed,1811,Thalamus,,0.004043
NDB,RSPagl,Directed,1812,Thalamus,,0.000396
NDB,RSPd,Directed,1813,Thalamus,,0.000160
NDB,RSPv,Directed,1814,Thalamus,,0.000000
NDB,AOB,Directed,1815,Thalamus,,0.000011
NDB,TT,Directed,1816,Thalamus,,0.000047
NDB,DP,Directed,1817,Thalamus,,0.000765
NDB,NLOT,Directed,1818,Thalamus,,0.000247
NDB,COAa,Directed,1819,Thalamus,,0.000487
NDB,COAp,Directed,1820,Thalamus,,0.001991
NDB,PAA,Directed,1821,Thalamus,,0.000522
NDB,CA1,Directed,1822,Thalamus,,0.000286
NDB,CA2,Directed,1823,Thalamus,,0.000000
NDB,CA3,Directed,1824,Thalamus,,0.000000
NDB,DG,Directed,1825,Thalamus,,0.000002
NDB,ENTl,Directed,1826,Thalamus,,0.000002
NDB,ENTm,Directed,1827,Thalamus,,0.000000
NDB,PAR,Directed,1828,Thalamus,,0.000000
NDB,POST,Directed,1829,Thalamus,,0.000001
NDB,PRE,Directed,1830,Thalamus,,0.000165
NDB,SUBd,Directed,1831,Thalamus,,0.000078
NDB,SUBv,Directed,1832,Thalamus,,0.000000
NDB,EPd,Directed,1833,Thalamus,,0.003169
NDB,EPv,Directed,1834,Thalamus,,0.001706
NDB,BMA,Directed,1835,Thalamus,,0.001146
NDB,PA,Directed,1836,Thalamus,,0.000009
NDB,SF,Directed,1837,Thalamus,,0.000000
NDB,AAA,Directed,1838,Thalamus,,0.004075
NDB,MEA,Directed,1839,Thalamus,,0.000030
NDB,MA,Directed,1840,Thalamus,,0.000603
NDB,TRS,Directed,1841,Thalamus,,0.000000
NDB,MD,Directed,1842,Thalamus,,0.003895
NDB,PVT,Directed,1843,Thalamus,,0.000000
NDB,PT,Directed,1844,Thalamus,,0.000000
NDB,RE,Directed,1845,Thalamus,,0.000010
NDB,MH,Directed,1846,Thalamus,,0.000000
NDB,LH,Directed,1847,Thalamus,,0.000002
NDB,ARH,Directed,1848,Thalamus,,0.000287
NDB,PVp,Directed,1849,Thalamus,,0.000017
NDB,AHN,Directed,1850,Thalamus,,0.000012
NDB,MM,Directed,1851,Thalamus,,0.000000
NDB,SUM,Directed,1852,Thalamus,,0.000000
NDB,PMd,Directed,1853,Thalamus,,0.000019
NDB,PH,Directed,1854,Thalamus,,0.000004
NDB,LHA,Directed,1855,Thalamus,,0.000000
NDB,TU,Directed,1856,Thalamus,,0.000000
NDB,IPN,Directed,1857,Thalamus,,0.000000
NDB,PCG,Directed,1858,Thalamus,,0.000009
NDB,NI,Directed,1859,Thalamus,,0.000000
TRS,CA2,Directed,1860,Midbrain,,0.002629
TRS,LSr,Directed,1861,Midbrain,,0.000024
TRS,MA,Directed,1862,Midbrain,,0.000420
TRS,MS,Directed,1863,Midbrain,,0.000073
TRS,NDB,Directed,1864,Midbrain,,0.000000
TRS,PT,Directed,1865,Midbrain,,0.000475
TRS,MH,Directed,1866,Midbrain,,0.000000
TRS,MEPO,Directed,1867,Midbrain,,0.000052
TRS,MPO,Directed,1868,Midbrain,,0.017206
TRS,SUM,Directed,1869,Midbrain,,0.000000
TRS,PH,Directed,1870,Midbrain,,0.000873
TRS,LHA,Directed,1871,Midbrain,,0.000050
TRS,LPO,Directed,1872,Midbrain,,0.000000
BST,PA,Directed,1873,Isocortex,,0.000008
BST,CEA,Directed,1874,Isocortex,,0.003283
BST,MEA,Directed,1875,Isocortex,,0.000000
BST,SI,Directed,1876,Isocortex,,0.007149
BST,PVT,Directed,1877,Isocortex,,0.000002
BST,PT,Directed,1878,Isocortex,,0.000108
BST,MH,Directed,1879,Isocortex,,0.000006
BST,PVH,Directed,1880,Isocortex,,0.000450
BST,ARH,Directed,1881,Isocortex,,0.000006
BST,DMH,Directed,1882,Isocortex,,0.000001
BST,MEPO,Directed,1883,Isocortex,,0.000636
BST,PVp,Directed,1884,Isocortex,,0.000000
BST,PVpo,Directed,1885,Isocortex,,0.000244
BST,SBPV,Directed,1886,Isocortex,,0.000021
BST,AHN,Directed,1887,Isocortex,,0.003501
BST,SUM,Directed,1888,Isocortex,,0.000305
BST,MPN,Directed,1889,Isocortex,,0.000220
BST,VMH,Directed,1890,Isocortex,,0.000349
BST,LHA,Directed,1891,Isocortex,,0.000001
BST,LPO,Directed,1892,Isocortex,,0.002871
BST,RCH,Directed,1893,Isocortex,,0.000000
BST,TU,Directed,1894,Isocortex,,0.000000
BST,VTA,Directed,1895,Isocortex,,0.000122
BST,RR,Directed,1896,Isocortex,,0.001749
BST,CLI,Directed,1897,Isocortex,,0.000005
BST,DR,Directed,1898,Isocortex,,0.000005
VAL,MOp,Directed,1899,Midbrain,,0.000003
VAL,MOs,Directed,1900,Midbrain,,0.000014
VAL,SSp-ll,Directed,1901,Midbrain,,0.000000
VAL,SSp-tr,Directed,1902,Midbrain,,0.000006
VAL,ACAd,Directed,1903,Midbrain,,0.015380
VAL,CL,Directed,1904,Midbrain,,0.000461
VM,FRP,Directed,1905,Midbrain,,0.000000
VM,MOp,Directed,1906,Midbrain,,0.000000
VM,MOs,Directed,1907,Midbrain,,0.000000
VM,GU,Directed,1908,Midbrain,,0.007070
VM,ACAd,Directed,1909,Midbrain,,0.000001
VM,PL,Directed,1910,Midbrain,,0.000035
VM,AId,Directed,1911,Midbrain,,0.001702
VM,AOB,Directed,1912,Midbrain,,0.000001
VM,CP,Directed,1913,Midbrain,,0.081730
VM,VPL,Directed,1914,Midbrain,,0.003673
VM,SPFm,Directed,1915,Midbrain,,0.000035
VM,SPFp,Directed,1916,Midbrain,,0.000022
VM,SPA,Directed,1917,Midbrain,,0.000000
VM,LP,Directed,1918,Midbrain,,0.005243
VM,POL,Directed,1919,Midbrain,,0.001266
VM,IMD,Directed,1920,Midbrain,,0.000126
VM,RE,Directed,1921,Midbrain,,0.000335
VM,RH,Directed,1922,Midbrain,,0.000029
VM,RT,Directed,1923,Midbrain,,0.000000
VM,LGv,Directed,1924,Midbrain,,0.000001
VM,LH,Directed,1925,Midbrain,,0.000067
VM,SBPV,Directed,1926,Midbrain,,0.000487
VM,AHN,Directed,1927,Midbrain,,0.006274
VM,PH,Directed,1928,Midbrain,,0.000009
VM,VTA,Directed,1929,Midbrain,,0.000015
VM,RR,Directed,1930,Midbrain,,0.000003
VM,MRN,Directed,1931,Midbrain,,0.000004
VM,SCm,Directed,1932,Midbrain,,0.000563
VM,PAG,Directed,1933,Midbrain,,0.000001
VM,APN,Directed,1934,Midbrain,,0.001272
VM,MPT,Directed,1935,Midbrain,,0.000000
VM,NOT,Directed,1936,Midbrain,,0.000066
VM,NPC,Directed,1937,Midbrain,,0.000000
VM,CUN,Directed,1938,Midbrain,,0.002149
VM,RN,Directed,1939,Midbrain,,0.000008
VM,PPN,Directed,1940,Midbrain,,0.000001
VM,PB,Directed,1941,Midbrain,,0.003139
VM,PCG,Directed,1942,Midbrain,,0.000326
VM,PRNc,Directed,1943,Midbrain,,0.000123
VM,TRN,Directed,1944,Midbrain,,0.000010
VM,NI,Directed,1945,Midbrain,,0.000048
VM,PRNr,Directed,1946,Midbrain,,0.000000
VM,IO,Directed,1947,Midbrain,,0.000619
VM,MARN,Directed,1948,Midbrain,,0.000435
VM,RM,Directed,1949,Midbrain,,0.000020
VPL,SSp-bfd,Directed,1950,Midbrain,,0.006569
VPL,SSp-ll,Directed,1951,Midbrain,,0.032372
VPL,SSp-ul,Directed,1952,Midbrain,,0.033618
VPL,SSp-tr,Directed,1953,Midbrain,,0.099788
VPM,SSp-n,Directed,1954,Midbrain,,0.019039
VPM,RT,Directed,1955,Midbrain,,0.002344
VPMpc,SSp-n,Directed,1956,Midbrain,,0.000000
VPMpc,SSp-m,Directed,1957,Midbrain,,0.000216
VPMpc,GU,Directed,1958,Midbrain,,0.098279
VPMpc,GPi,Directed,1959,Midbrain,,0.010393
VPMpc,RT,Directed,1960,Midbrain,,0.000756
SPFm,GU,Directed,1961,Hypothalamus,,0.125913
SPFm,AId,Directed,1962,Hypothalamus,,0.104899
SPFm,AIp,Directed,1963,Hypothalamus,,0.036822
SPFm,PVp,Directed,1964,Hypothalamus,,0.002282
SPFp,SSs,Directed,1965,Hypothalamus,,0.050661
SPFp,VISC,Directed,1966,Hypothalamus,,0.000209
SPFp,AIp,Directed,1967,Hypothalamus,,0.002580
SPFp,COAa,Directed,1968,Hypothalamus,,0.003365
SPFp,BMA,Directed,1969,Hypothalamus,,0.000219
SPFp,CEA,Directed,1970,Hypothalamus,,0.000498
SPFp,IA,Directed,1971,Hypothalamus,,0.000901
SPFp,SPFm,Directed,1972,Hypothalamus,,0.002462
SPFp,SPA,Directed,1973,Hypothalamus,,0.000138
SPFp,PO,Directed,1974,Hypothalamus,,0.019940
SPFp,RE,Directed,1975,Hypothalamus,,0.021701
SPFp,PH,Directed,1976,Hypothalamus,,0.000000
SPFp,VTA,Directed,1977,Hypothalamus,,0.000000
SPFp,RR,Directed,1978,Hypothalamus,,0.000000
SPFp,MRN,Directed,1979,Hypothalamus,,0.000000
SPFp,SCm,Directed,1980,Hypothalamus,,0.000000
SPFp,PAG,Directed,1981,Hypothalamus,,0.064809
SPFp,APN,Directed,1982,Hypothalamus,,0.000000
SPFp,MPT,Directed,1983,Hypothalamus,,0.001959
SPFp,NOT,Directed,1984,Hypothalamus,,0.000002
SPFp,RN,Directed,1985,Hypothalamus,,0.000000
SPFp,PPN,Directed,1986,Hypothalamus,,0.010427
SPFp,DR,Directed,1987,Hypothalamus,,0.000175
SPFp,PCG,Directed,1988,Hypothalamus,,0.000002
SPFp,PRNc,Directed,1989,Hypothalamus,,0.011988
SPFp,TRN,Directed,1990,Hypothalamus,,0.000006
SPFp,CS,Directed,1991,Hypothalamus,,0.002200
SPFp,NI,Directed,1992,Hypothalamus,,0.000076
SPFp,PRNr,Directed,1993,Hypothalamus,,0.000000
SPFp,IO,Directed,1994,Hypothalamus,,0.000548
SPFp,MARN,Directed,1995,Hypothalamus,,0.000357
PP,TEa,Directed,1996,Thalamus,,0.106652
PP,ECT,Directed,1997,Thalamus,,0.032305
PP,COAa,Directed,1998,Thalamus,,0.027596
PP,LA,Directed,1999,Thalamus,,0.000000
PP,PA,Directed,2000,Thalamus,,0.007544
PP,LSr,Directed,2001,Thalamus,,0.026752
PP,LSv,Directed,2002,Thalamus,,0.001183
PP,MEA,Directed,2003,Thalamus,,0.000000
PP,GPi,Directed,2004,Thalamus,,0.001369
PP,SI,Directed,2005,Thalamus,,0.111000
PP,MA,Directed,2006,Thalamus,,0.000068
PP,BST,Directed,2007,Thalamus,,0.007247
PP,SPFm,Directed,2008,Thalamus,,0.000907
PP,PVH,Directed,2009,Thalamus,,0.001114
PP,ARH,Directed,2010,Thalamus,,0.000000
PP,DMH,Directed,2011,Thalamus,,0.004396
PP,MPO,Directed,2012,Thalamus,,0.000000
PP,SBPV,Directed,2013,Thalamus,,0.000000
PP,AHN,Directed,2014,Thalamus,,0.000000
PP,MPN,Directed,2015,Thalamus,,0.014301
PP,VMH,Directed,2016,Thalamus,,0.000000
PP,LHA,Directed,2017,Thalamus,,0.001870
PP,LPO,Directed,2018,Thalamus,,0.000001
PP,RCH,Directed,2019,Thalamus,,0.000000
PP,STN,Directed,2020,Thalamus,,0.000000
PP,TU,Directed,2021,Thalamus,,0.000000
PP,ICd,Directed,2022,Thalamus,,0.000000
PP,ICe,Directed,2023,Thalamus,,0.000000
PP,CUN,Directed,2024,Thalamus,,0.000000
PP,NLL,Directed,2025,Thalamus,,0.000000
PP,PB,Directed,2026,Thalamus,,0.000000
PP,SOC,Directed,2027,Thalamus,,0.006077
PP,CENT,Directed,2028,Thalamus,,0.000593
PP,CUL,Directed,2029,Thalamus,,0.019539
MGd,AUDd,Directed,2030,Pallidum,,0.000000
MGd,AUDp,Directed,2031,Pallidum,,0.000001
MGd,AUDv,Directed,2032,Pallidum,,0.000036
MGd,TEa,Directed,2033,Pallidum,,0.000000
MGd,ECT,Directed,2034,Pallidum,,0.001647
MGd,LA,Directed,2035,Pallidum,,0.000049
MGd,SPFp,Directed,2036,Pallidum,,0.015235
MGd,PP,Directed,2037,Pallidum,,0.001115
MGd,PO,Directed,2038,Pallidum,,0.028850
MGd,RT,Directed,2039,Pallidum,,0.004422
MGd,ICe,Directed,2040,Pallidum,,0.000058
MGd,SCm,Directed,2041,Pallidum,,0.066338
MGd,CUN,Directed,2042,Pallidum,,0.000036
MGd,NLL,Directed,2043,Pallidum,,0.008704
MGv,AUDp,Directed,2044,Pallidum,,0.027205
MGv,AUDv,Directed,2045,Pallidum,,0.013829
MGv,TEa,Directed,2046,Pallidum,,0.074444
LGd,VISal,Directed,2047,Cortical Subplate,,0.003692
LGd,VISam,Directed,2048,Cortical Subplate,,0.001045
LGd,VISl,Directed,2049,Cortical Subplate,,0.000017
LGd,VISp,Directed,2050,Cortical Subplate,,0.000000
LGd,VISpl,Directed,2051,Cortical Subplate,,0.002388
LGd,RT,Directed,2052,Cortical Subplate,,0.055196
LP,MOs,Directed,2053,Striatum,,0.152515
LP,SSp-tr,Directed,2054,Striatum,,0.014532
LP,AUDd,Directed,2055,Striatum,,0.000011
LP,VISal,Directed,2056,Striatum,,0.015265
LP,VISl,Directed,2057,Striatum,,0.000307
LP,PTLp,Directed,2058,Striatum,,0.002449
LP,RT,Directed,2059,Striatum,,0.021861
PO,SSp-bfd,Directed,2060,Thalamus,,0.000051
PO,SSp-ll,Directed,2061,Thalamus,,0.003963
PO,SSp-ul,Directed,2062,Thalamus,,0.000169
PO,SSs,Directed,2063,Thalamus,,0.000011
PO,AUDv,Directed,2064,Thalamus,,0.001540
PO,RSPagl,Directed,2065,Thalamus,,0.003137
PO,VPL,Directed,2066,Thalamus,,0.000000
PO,VPM,Directed,2067,Thalamus,,0.000024
PO,RT,Directed,2068,Thalamus,,0.000022
PO,NOT,Directed,2069,Thalamus,,0.001365
POL,AUDp,Directed,2070,Thalamus,,0.053611
POL,TEa,Directed,2071,Thalamus,,0.085591
POL,NPC,Directed,2072,Thalamus,,0.015038
AV,MOs,Directed,2073,Isocortex,,0.011467
AV,VISam,Directed,2074,Isocortex,,0.013173
AV,ACAd,Directed,2075,Isocortex,,0.000396
AV,RSPagl,Directed,2076,Isocortex,,0.001218
AV,RSPd,Directed,2077,Isocortex,,0.000000
AV,RSPv,Directed,2078,Isocortex,,0.000000
AV,PTLp,Directed,2079,Isocortex,,0.014045
AV,POST,Directed,2080,Isocortex,,0.000000
AMd,FRP,Directed,2081,Isocortex,,0.003522
AMd,ACAd,Directed,2082,Isocortex,,0.000000
AMd,ACAv,Directed,2083,Isocortex,,0.000000
AMd,PL,Directed,2084,Isocortex,,0.000000
AMd,ILA,Directed,2085,Isocortex,,0.000037
AMd,ORBm,Directed,2086,Isocortex,,0.000000
AMd,ORBvl,Directed,2087,Isocortex,,0.013623
AMd,CP,Directed,2088,Isocortex,,0.002425
AMd,ACB,Directed,2089,Isocortex,,0.002482
AMv,ILA,Directed,2090,Isocortex,,0.000093
AMv,ORBvl,Directed,2091,Isocortex,,0.075155
AD,ACAv,Directed,2092,Isocortex,,0.053193
AD,RSPv,Directed,2093,Isocortex,,0.000000
AD,PAR,Directed,2094,Isocortex,,0.000000
AD,PRE,Directed,2095,Isocortex,,0.000000
LD,RSPagl,Directed,2096,Cortical Subplate,,0.000000
LD,RSPd,Directed,2097,Cortical Subplate,,0.000000
LD,RSPv,Directed,2098,Cortical Subplate,,0.000006
LD,PAR,Directed,2099,Cortical Subplate,,0.002528
LD,POST,Directed,2100,Cortical Subplate,,0.000000
LD,PRE,Directed,2101,Cortical Subplate,,0.000000
LD,RT,Directed,2102,Cortical Subplate,,0.001866
